	p_val	avg_logFC	pct.1	pct.2	p_val_adj
Itm2b	1.38188750173881e-125	-0.148180723550438	0.998	1	2.66483185835313e-121
Bambi	1.41945613136522e-125	0.09617885895548	0.096	0.013	2.73727920372469e-121
Prl	3.10088440829529e-123	0.26252342761724	0.237	0.087	5.97974549295664e-119
Vat1	4.78488503885757e-123	0.107165437658368	0.132	0.029	9.22717230893295e-119
Tanc2	5.95543922160266e-123	-0.240321317994478	0.361	0.539	1.14844689949386e-118
Rpl31	2.14554041160159e-122	0.20821734816856	0.588	0.395	4.13746012973251e-118
Il3ra	3.27180908064531e-122	0.0735510451441352	0.082	0.008	6.30935663111642e-118
Zfhx3	9.59309226915661e-122	-0.247364509275971	0.408	0.584	1.84993191318416e-117
Odc1	1.32512022116278e-121	0.2058933720554	0.254	0.103	2.55536183449031e-117
Pde3b	2.0727684778493e-121	-0.221016704085571	0.268	0.457	3.99712673268458e-117
Lrba	2.20872568738312e-120	-0.168149256647285	0.061	0.206	4.25930661554961e-116
AC160336.1	1.01463231587223e-119	0.307377086985999	0.627	0.46	1.956616957928e-115
Mef2a	2.36591039188261e-119	-0.251508366027034	0.604	0.735	4.56242159970642e-115
Thrsp	3.54982450487605e-119	-0.180920110878522	0.088	0.244	6.84548157520297e-115
Rpl7	1.13932487802237e-118	0.208860271876857	0.93	0.849	2.19707409477833e-114
Cd34	5.5808550719785e-118	0.205971254897683	0.508	0.311	1.07621209208033e-113
Csrnp1	1.60329330083537e-117	0.0985073864209543	0.107	0.019	3.09179080133093e-113
Zfp622	1.76366667808431e-117	0.186693083299582	0.254	0.115	3.40105482201779e-113
Fscn1	1.73319030721383e-116	-0.230184166926775	0.311	0.498	3.34228418843116e-112
Alox5ap	2.5652030928584e-116	-0.231564264319598	0.358	0.541	4.94673764426814e-112
Cxcl14	3.95505331324453e-116	0.0633686819261379	0.063	0.003	7.62692480926076e-112
Sall1	5.10265879285612e-116	-0.189599970465681	0.16	0.332	9.83996721614374e-112
Golm1	8.6609469186207e-116	-0.237160943749279	0.4	0.565	1.67017700378682e-111
Pdia3	2.78937197318246e-115	-0.238664403142114	0.624	0.753	5.37902491308506e-111
Kctd12	1.04294729231185e-114	-0.271495126671252	0.49	0.654	2.01121955849416e-110
Itgb2	1.05849179868426e-114	0.192639633191304	0.462	0.283	2.04119558458272e-110
Creg1	1.46722021824241e-114	0.222594347299067	0.721	0.575	2.82938746885866e-110
Pfdn5	2.29908412345565e-113	0.213152400627802	0.732	0.581	4.43355382367187e-109
Sdc3	8.55752370517983e-113	0.0969945903792638	0.122	0.026	1.65023287130688e-108
Stab1	1.34869728900309e-112	-0.205735365833054	0.191	0.362	2.60082785211355e-108
Cd48	1.59829466167841e-112	0.172133985049045	0.361	0.197	3.08215142558065e-108
Tmsb10	1.64186355358639e-112	0.163385659183973	0.29	0.135	3.166169676736e-108
Dusp2	1.73197937352885e-112	0.186378378638903	0.137	0.034	3.33994902391303e-108
Ifi202b	2.22361771948105e-112	0.0658306791361238	0.07	0.006	4.28802441024726e-108
Camk1	1.4385201684697e-111	-0.231217019540976	0.511	0.65	2.77404229287697e-107
Cox7a2l	6.20819736789831e-111	0.209191680239275	0.664	0.502	1.19718878042551e-106
Chst1	1.09120048059934e-110	0.0952070440390713	0.121	0.026	2.10427100678777e-106
Lsp1	9.75084360082934e-110	0.147715732171012	0.253	0.105	1.88035267998393e-105
mt-Co3	1.7256900611324e-109	0.309383223818759	0.997	0.995	3.32782071388771e-105
Tuba4a	2.23874113246629e-109	0.098858348871575	0.119	0.026	4.31718839984799e-105
Btg1	3.85266527136802e-109	0.249937137405414	0.62	0.459	7.42947970930608e-105
Rpl8	3.36864756714388e-108	0.197669133605906	0.929	0.863	6.49609996848026e-104
Apbb1ip	3.74064538876171e-108	-0.235784002329157	0.488	0.637	7.21346056768809e-104
Rftn1	7.0352875664588e-108	0.0991642141735412	0.135	0.034	1.35668485431591e-103
Lat2	8.82849000379185e-108	0.179173472237769	0.368	0.2	1.70248601233122e-103
Plekhm2	1.53224751721385e-106	0.13386204668496	0.214	0.083	2.9547861121952e-102
Rhoc	7.65191427089684e-106	0.136591672410102	0.215	0.086	1.47559514799975e-101
Rab3il1	2.14504697120031e-105	-0.199433933317162	0.265	0.439	4.13650857926268e-101
Nr4a1	4.55098164512484e-105	0.207996274452644	0.251	0.114	8.77611300445875e-101
Spcs2	5.16236903450571e-104	-0.213002005948454	0.43	0.578	9.95511244614081e-100
Plek	2.33973504027268e-103	0.214741017456791	0.478	0.33	4.51194505166184e-99
Dusp5	2.76109801694451e-103	0.088289878291456	0.097	0.017	5.32450141587579e-99
Bank1	3.19239850550338e-103	-0.108194956191003	0.019	0.119	6.15622127801271e-99
Rapgef5	3.66311651189006e-102	-0.188483108301866	0.195	0.362	7.06395388152879e-98
Naca	4.09494233097579e-102	0.203318499499206	0.766	0.617	7.89668679105371e-98
Mapkapk2	5.52302993324795e-102	0.152865111648302	0.279	0.15	1.06506109232754e-97
Sowahc	1.19128396625123e-101	0.190997619215789	0.343	0.193	2.29727200051886e-97
Slc2a6	2.10360082926794e-101	0.0609989818601145	0.063	0.005	4.05658383916029e-97
Gpnmb	6.17167732844749e-101	0.0744587612930192	0.052	0.002	1.19014625601781e-96
Tubb6	8.7645063522687e-101	0.0774180176337056	0.084	0.012	1.6901474049715e-96
Fam102b	2.17699700930501e-100	-0.206433605685084	0.195	0.346	4.19812103274378e-96
Aif1	3.90400636799191e-99	-0.21009059417757	0.748	0.813	7.52848588003559e-95
Pfn1	5.59022978099471e-99	-0.218718803530373	0.676	0.775	1.07801991096702e-94
Sdf4	7.71738890725369e-99	0.184697945621667	0.572	0.402	1.4882212768748e-94
Hist1h1c	8.53878668606704e-99	0.166779647632863	0.156	0.055	1.64661962454117e-94
Gna13	1.06234157775372e-97	0.169267311919899	0.335	0.193	2.04861949854026e-93
Gm2a	1.23273516384748e-97	0.183126462845201	0.494	0.329	2.37720648996348e-93
Siglecf	2.51844400665556e-97	0.104482616315577	0.143	0.042	4.85656742243459e-93
Rnf149	1.34625639921686e-96	0.1607830495601	0.332	0.18	2.5961208402498e-92
Metrnl	2.2111871561478e-96	0.0788394819810831	0.089	0.016	4.26405331191542e-92
Glul	3.66123257074245e-96	-0.251701244682248	0.609	0.736	7.06032088941974e-92
Ncf1	3.73402490311115e-96	-0.206395539370179	0.368	0.53	7.20069362315953e-92
Tmem176b	4.63418099735173e-96	0.212761696580241	0.867	0.75	8.93655463529309e-92
Smim3	7.08457283663427e-96	0.104488846920625	0.148	0.047	1.36618902581655e-91
Snn	9.07297509711095e-96	-0.14005802813363	0.084	0.218	1.74963251772687e-91
Colgalt1	1.01278508196773e-95	0.163817996650934	0.36	0.204	1.95305475206657e-91
Grn	5.24043804809639e-94	0.223559050275172	0.965	0.932	1.01056607319491e-89
Sirpa	5.45380507598707e-94	-0.210884159442477	0.707	0.789	1.05171177085335e-89
Tgfb1	7.23495481562596e-94	-0.21502209592638	0.507	0.649	1.39518868664531e-89
Nsa2	7.87522810831244e-94	0.164435112012775	0.387	0.227	1.51865898840697e-89
Fgr	1.89800809523578e-93	0.0669734942493436	0.076	0.011	3.66011881085268e-89
Gpx1	2.99660601189834e-93	0.238715213929063	0.66	0.528	5.77865503334477e-89
Mtdh	3.48252012937617e-93	-0.216807831219187	0.609	0.726	6.71569181748901e-89
Baiap2	8.37271681876338e-93	0.0970176061430647	0.103	0.023	1.61459471133033e-88
Wdr91	1.19588037445585e-92	0.127703199483787	0.195	0.078	2.30613571410066e-88
Rpl13a	2.63865714673227e-92	0.157362453901194	0.374	0.216	5.08838644175851e-88
Nfe2l2	1.32047901925486e-91	0.167016452219062	0.375	0.229	2.54641174073108e-87
C1qc	1.60696739861703e-91	-0.127836674466382	1	1	3.09887593149308e-87
Mt2	2.40812612731343e-91	0.121393965023824	0.136	0.045	4.64383042391121e-87
Bcl2a1a	1.02195747264799e-90	0.0762425149710154	0.089	0.017	1.97074279025438e-86
Bola2	1.97946700322154e-90	0.1311438290593	0.262	0.123	3.81720416901242e-86
Ms4a4c	4.09720842339133e-90	0.0604421168413671	0.068	0.008	7.90105672366784e-86
Il4i1	4.92493657272124e-90	0.09447954928655	0.091	0.02	9.49724768683564e-86
Tpd52	7.12681900129073e-90	0.156608238899945	0.372	0.226	1.3743357762089e-85
Tnfsf8	9.07042736078414e-90	0.0627988621091426	0.074	0.011	1.74914121225361e-85
Smap2	4.5316135804127e-89	-0.204788786275295	0.452	0.592	8.73876362846786e-85
Ctsd	6.30788283051492e-89	0.244688747015373	1	1	1.2164121250365e-84
Pdia6	7.03667575482934e-88	-0.202449273479322	0.434	0.592	1.35695255256129e-83
Coq10b	1.69877914749143e-87	0.169602631390484	0.303	0.158	3.27592570802247e-83
Tmem59	4.25899329860554e-87	-0.198795684547093	0.58	0.702	8.21304267703092e-83
Gp9	7.84388197329712e-87	-0.0956717665950063	0.022	0.114	1.51261419973062e-82
Tuba1a	9.22209728572858e-87	-0.171976422734681	0.193	0.348	1.7783892405799e-82
Tiparp	1.11899132540691e-86	0.11913228018899	0.166	0.06	2.15786287191469e-82
Hif1a	1.22494401414413e-86	0.16911230247319	0.366	0.212	2.36218203687553e-82
Lrp1	2.07959695852058e-86	-0.1923392373225	0.321	0.477	4.01029477481109e-82
Creb5	7.81074832454913e-86	0.102611686830672	0.129	0.039	1.50622470690605e-81
Lag3	3.74770928529202e-85	0.220452481291707	0.655	0.534	7.22708258575712e-81
Slfn5	4.69001478384842e-85	0.0664671327423009	0.073	0.011	9.0442245091733e-81
Lmna	5.28463574026995e-85	0.0864100553450071	0.091	0.021	1.01908915615366e-80
Tcn2	5.38179490007491e-85	-0.202390302899386	0.589	0.693	1.03782532853045e-80
Irs2	1.0389772719469e-84	0.110349533878717	0.152	0.053	2.00356377122239e-80
Dgkz	1.10575560510443e-84	0.131408414725115	0.259	0.129	2.13233910888338e-80
Syngr1	1.51838988269511e-84	0.199074552140939	0.641	0.527	2.92806304978924e-80
Atp6v1a	1.53017300603682e-84	0.131401537950296	0.251	0.12	2.95078562484141e-80
Hspd1	9.1298483123889e-84	0.233433213593945	0.407	0.294	1.76059994856107e-79
Nav2	1.50835422039113e-83	-0.192579566397949	0.327	0.479	2.90871027860226e-79
Tmem205	7.34754859121132e-83	0.0805600464913236	0.106	0.027	1.41690127032919e-78
H2-Eb1	7.8386997694254e-83	0.0842493743884816	0.075	0.014	1.51161486353599e-78
Serpinf1	8.28272408319726e-83	-0.143464196846117	0.073	0.191	1.59724051220376e-78
Tnfrsf12a	1.35349010572862e-82	0.0811121481738476	0.094	0.022	2.61007031988707e-78
Pxdc1	2.4895873089911e-82	0.0940341076357876	0.137	0.044	4.80092016665844e-78
Smpdl3a	2.68333534651898e-82	0.106005848597173	0.175	0.07	5.1745438822272e-78
Atp5g2	4.33172081729007e-82	0.176986769876461	0.641	0.501	8.35329042406216e-78
Epb41l4aos	1.13052912254406e-81	0.0875088786684949	0.128	0.039	2.18011235991397e-77
Mdfic	1.50955310038752e-81	0.0570356037048766	0.066	0.009	2.9110221987873e-77
Gnb2	4.3202404789535e-81	-0.189874320630108	0.589	0.689	8.33115173961393e-77
Clic1	4.43036502897461e-81	-0.185764004543034	0.657	0.73	8.54351592187464e-77
Ccl12	1.18810419008421e-80	0.300168645816285	0.261	0.15	2.29114012015839e-76
Nab2	1.6873384073356e-80	0.088954044283761	0.12	0.036	3.25386338470597e-76
Snhg12	4.32003335227925e-80	0.121038361131621	0.218	0.1	8.33075231653531e-76
Nfkbid	5.01688604821383e-80	0.101788070541722	0.127	0.039	9.67456305537556e-76
Snx17	5.02539374203493e-80	-0.165286193508734	0.243	0.387	9.69096929214016e-76
Scpep1	6.15907533379073e-80	0.117611496181316	0.231	0.108	1.1877160873682e-75
Ssh2	1.20068870593476e-79	-0.205433382315581	0.523	0.651	2.31540810052458e-75
Rbm3	1.26029951168564e-79	0.160132503652625	0.344	0.209	2.43036157833459e-75
Tmem173	1.31921258995654e-79	-0.178759050911914	0.294	0.438	2.54396955847219e-75
Tnfaip2	1.42572929624581e-79	0.097150907750305	0.105	0.028	2.74937637488041e-75
Manf	2.9243345161835e-79	-0.188364059127157	0.34	0.487	5.63928668100826e-75
Got1	3.26475934915992e-79	0.11330423475918	0.196	0.085	6.29576192891999e-75
Il2rg	3.69432758330215e-79	0.0540996783216446	0.059	0.007	7.12414131163986e-75
Adamts1	7.05111041609382e-79	0.295353303844228	0.436	0.277	1.35973613263953e-74
Ehd1	1.52808156110428e-78	0.0522353748780343	0.055	0.006	2.94675248243349e-74
Ivns1abp	2.21171500105816e-78	-0.179126118142221	0.304	0.446	4.26507120804055e-74
Ptp4a3	1.20583821741693e-77	-0.147944269911569	0.157	0.296	2.32533841846681e-73
Rpl4	1.38837663296258e-77	0.175242105783018	0.781	0.659	2.67734549900503e-73
Csmd3	1.72300607855978e-77	-0.124932642964062	0.076	0.189	3.32264492189468e-73
mt-Co2	2.08172751676506e-77	0.248630976987441	0.993	0.991	4.01440334332974e-73
Eif3h	3.15659863189151e-77	0.160906149895335	0.514	0.361	6.08718480173958e-73
Rpl27	5.11997898669877e-77	0.146243006427031	0.398	0.248	9.8733674779499e-73
Xylt1	5.79772381573898e-77	0.0577723009598938	0.065	0.01	1.1180330606271e-72
Lrpap1	1.23605778818313e-76	0.161095044104826	0.479	0.34	2.38361383873234e-72
Ell2	1.275777066389e-76	0.0738338734405016	0.091	0.021	2.46020849482454e-72
Cpd	1.31465608906212e-76	0.101528131869014	0.168	0.066	2.5351828021474e-72
Ephx1	1.99879885637854e-76	0.0672006736941375	0.087	0.019	3.85448371464038e-72
mt-Cytb	3.12977228312516e-76	0.259833528131103	0.983	0.983	6.03545287077855e-72
Ccl2	4.25837650899277e-76	0.194430648058217	0.119	0.037	8.21185325994166e-72
Per1	4.80762582536027e-76	0.103264745908932	0.164	0.064	9.27102564162475e-72
Rpl5	7.64609410723526e-76	0.172035150697252	0.892	0.81	1.47447278763925e-71
Dock10	2.5523922273079e-75	-0.172105360373997	0.284	0.43	4.92203317114055e-71
Irf1	4.91742786742071e-75	0.110935263902722	0.153	0.059	9.4827678995341e-71
Sgk1	4.98097809483227e-75	0.272946800261723	0.611	0.557	9.60531815807456e-71
Relb	1.84183315652869e-74	0.100349965237015	0.164	0.066	3.55179105904993e-70
Gm26532	2.36548531431128e-74	0.0695323452494493	0.078	0.016	4.56160188011787e-70
Coro1c	2.68329754391841e-74	0.0940223974782659	0.155	0.059	5.17447098369226e-70
St3gal6	2.73721689113265e-74	-0.177677432124677	0.351	0.496	5.2784490528602e-70
Ighm	2.94103146845229e-74	-0.182828783175744	0.331	0.476	5.67148508376339e-70
Coro1a	3.62207582890304e-74	-0.190154803746227	0.621	0.713	6.98481102845662e-70
Ddit3	4.1529012110008e-74	0.19342202429141	0.251	0.131	8.00845469529395e-70
Isg15	5.95183120705884e-74	0.102846931721294	0.108	0.032	1.14775112996923e-69
Lst1	7.19710645310061e-74	-0.178785100826049	0.244	0.382	1.38789000841592e-69
Atf4	1.17012096619518e-73	0.158347634275243	0.377	0.255	2.25646127121078e-69
Tpst2	1.59383315454175e-73	-0.166237831949868	0.284	0.423	3.07354785521831e-69
Dock4	2.56950276837572e-73	-0.178443525794492	0.365	0.504	4.95502913853573e-69
Pbxip1	4.16034476324681e-73	0.143522023101905	0.41	0.259	8.02280884144515e-69
AI504432	6.08706458839438e-73	0.0569426932262252	0.068	0.012	1.17382953522597e-68
Colec12	7.19815214321728e-73	0.0990139787839582	0.149	0.057	1.38809165929802e-68
Tor3a	8.78756573123031e-73	0.11332365821601	0.218	0.104	1.69459417561045e-68
Commd8	9.42202638851137e-73	-0.156670270911418	0.235	0.368	1.81694356876053e-68
Fez2	1.42248773581042e-72	-0.137146449058737	0.154	0.284	2.74312534973682e-68
Hacd4	1.4871429887394e-72	0.095932477438586	0.156	0.06	2.86780653948507e-68
Klf13	2.75981737862776e-72	0.127564982673537	0.266	0.143	5.32203183294576e-68
Chd9	2.96330755891353e-72	-0.148935088312792	0.181	0.31	5.71444229660885e-68
Epb41l2	3.79442911733619e-72	-0.19045826729358	0.621	0.697	7.31717710987112e-68
Slc15a3	4.2739080730223e-72	0.13847800500778	0.444	0.288	8.2418043280162e-68
Psen2	2.36577846421834e-71	0.0966486031268534	0.158	0.063	4.56216719039864e-67
Unc93b1	2.99341907489057e-71	-0.153308542470149	0.886	0.909	5.77250934401897e-67
Mafk	3.05808184284902e-71	0.092737291157963	0.129	0.046	5.89720502575005e-67
Hspa1a	3.62134950019841e-71	0.397521208388703	0.821	0.798	6.98341037618261e-67
Ptms	3.89493854452073e-71	0.168283952532788	0.608	0.464	7.51099948925377e-67
Dhrs3	4.27556307768813e-71	0.150443517564274	0.467	0.319	8.24499583901379e-67
H2-T23	5.0896343639417e-71	0.134621776152365	0.334	0.197	9.81485090742517e-67
Tmbim6	1.32287133851953e-70	-0.157511683333531	0.757	0.794	2.55102508920105e-66
Myo1e	1.48672944140703e-70	0.0832497075455647	0.117	0.038	2.86700905480932e-66
Wnk1	2.17224866248405e-70	-0.193587326567752	0.526	0.636	4.18896432073424e-66
Scimp	2.56331752260668e-70	0.059904573619998	0.077	0.016	4.94310151059473e-66
Ccr6	2.86665821839558e-70	-0.141763388312331	0.082	0.191	5.52806370835404e-66
Fgd2	3.65576682079148e-70	-0.164460095768736	0.311	0.445	7.04978073721429e-66
Inpp5d	7.1616059465715e-70	-0.176520829029159	0.451	0.571	1.38104409073685e-65
Plau	7.17630217975165e-70	0.13517199303624	0.185	0.097	1.38387811234331e-65
Numb	7.44016306391587e-70	-0.139101817938193	0.152	0.281	1.43476104524554e-65
Ddit4	2.17597035649193e-69	-0.138279954729746	0.064	0.169	4.19614123545904e-65
Tm6sf1	2.76841111043761e-69	-0.163423955277605	0.289	0.433	5.33860398536789e-65
Socs3	3.04315203410734e-69	0.211829451060219	0.309	0.183	5.86841438257259e-65
Sp100	4.5641967715993e-69	0.0714749831865273	0.099	0.027	8.80159705435209e-65
Fam49b	5.83452482675055e-69	-0.175452360114271	0.485	0.603	1.12512976759058e-64
Pdgfa	7.80852234744211e-69	0.132626509961895	0.227	0.117	1.50579544948074e-64
Gm26825	1.53906188000309e-68	-0.385478849275715	0.363	0.431	2.96792692939795e-64
Soat1	2.04464659602846e-68	0.114826847769843	0.245	0.126	3.94289649578128e-64
Plekho2	8.20932538879877e-68	0.0866779303147041	0.134	0.049	1.58308630797595e-63
Birc3	1.26868751546081e-67	0.0844857682049218	0.13	0.046	2.44653700481462e-63
Tceal9	2.7835526023855e-67	0.109028075008132	0.203	0.098	5.3678028384402e-63
Mmp12	3.08085511749175e-67	0.105566503449384	0.057	0.009	5.94112100857109e-63
Mfsd12	6.27118782373726e-67	0.0801178801163519	0.12	0.041	1.20933585992949e-62
Klf10	1.14693196525936e-66	0.100057986571757	0.158	0.064	2.21174360180614e-62
Sulf2	1.36828986595921e-66	0.059004092732403	0.078	0.018	2.63861017751575e-62
Ccdc86	3.19739921722572e-66	0.152346296750528	0.243	0.131	6.16586465049808e-62
Slc40a1	8.1508161540959e-66	-0.131370873878632	0.103	0.219	1.57180338715585e-61
Ramp1	8.55875601390643e-66	0.13368014478559	0.358	0.221	1.65047050972171e-61
Sla	8.59096775219671e-66	-0.145507063832285	0.205	0.335	1.65668222133361e-61
Arf1	9.95018562344621e-66	-0.163769066400282	0.378	0.505	1.91879379562537e-61
Sox4	2.73565714889559e-65	-0.216532236768226	0.308	0.46	5.27544124593026e-61
Itga4	3.86618549548661e-65	0.0500381828883948	0.057	0.009	7.45555210949638e-61
Eif3k	7.43008572981407e-65	0.143215509914888	0.464	0.326	1.43281773213734e-60
Marcksl1	8.98348460457781e-65	0.120780519140141	0.152	0.07	1.73237517114679e-60
Pdlim4	1.93441617532531e-64	-0.121337651731773	0.114	0.227	3.73032815249732e-60
Khdrbs3	2.58721155945071e-64	-0.077097085907452	0.021	0.094	4.98917877124475e-60
Siah2	3.11290198866563e-64	0.0717738256767115	0.097	0.029	6.00292019494281e-60
Snta1	3.70199997456106e-64	-0.118564028744456	0.114	0.23	7.13893675094356e-60
Pianp	3.72186487824245e-64	0.0715717479229489	0.098	0.029	7.17724423120274e-60
Tpm4	5.41318117422505e-64	0.0831031514030718	0.136	0.051	1.04387785763756e-59
Ywhae	1.03546953410747e-63	-0.16272023414931	0.439	0.546	1.99679944957285e-59
Pkm	3.46954150099951e-63	0.160991199692363	0.529	0.409	6.69066383052745e-59
Il7r	5.90630736141565e-63	-0.105064647339839	0.059	0.154	1.13897231157539e-58
Slc7a11	6.14689272607384e-63	0.0692243005852938	0.058	0.011	1.18536679329608e-58
Dnajb14	1.05027307380833e-62	0.123607654982459	0.28	0.16	2.02534659553199e-58
Bmp2k	1.67166961476436e-62	-0.155921313501973	0.298	0.416	3.22364768511159e-58
Gdf15	1.8125340830969e-62	0.191186080207006	0.096	0.031	3.49529072584405e-58
Hlx	2.19080635929329e-62	0.0945224740962588	0.143	0.062	4.22475098326119e-58
Zfand5	3.86467198403663e-62	0.174068114306698	0.505	0.369	7.45263345401623e-58
Selenow	5.9280181282059e-62	0.114645026873714	0.248	0.136	1.14315901584323e-57
Tyrobp	9.09010385001151e-62	0.170402544140832	0.996	0.994	1.75293562643622e-57
Cpq	9.71153397913392e-62	0.086203766020373	0.137	0.055	1.87277221253619e-57
Anxa2	1.32636572689518e-61	0.0529003759861061	0.067	0.014	2.55776366774466e-57
Lyn	2.10483649169578e-61	-0.161756318824428	0.446	0.556	4.05896669058614e-57
Frmd4b	4.19371678614298e-61	-0.158806056485493	0.339	0.469	8.08716345039812e-57
Ccnd1	4.8482757598216e-61	-0.141764558228808	0.157	0.278	9.34941497523998e-57
H2-Q4	5.43373497036612e-61	0.0666255223436654	0.095	0.028	1.0478414516854e-56
Ccl5	8.1557522870885e-61	0.0896013249342075	0.08	0.028	1.57275527104215e-56
Gapdh	1.05392432342881e-60	0.172545713835703	0.724	0.6	2.03238766530011e-56
Cib1	1.82732183241238e-60	-0.107384022252284	0.09	0.195	3.52380742162403e-56
Cacna1a	3.40473988906667e-60	0.120981025968765	0.254	0.141	6.56570040207617e-56
Slc1a3	4.73577032343303e-60	-0.150795073465877	0.226	0.346	9.13245949170825e-56
Gna15	6.5419536081161e-60	-0.141043440184267	0.231	0.356	1.26155033378911e-55
St3gal5	7.94142236671594e-60	-0.131501100970762	0.164	0.282	1.5314238891975e-55
Sap30	8.71338506978584e-60	0.102839453447292	0.157	0.074	1.6802891768575e-55
Mif	1.82487980927113e-59	0.143638590238235	0.378	0.258	3.51909822419844e-55
Eif3a	1.86056860159949e-59	0.12973390590571	0.33	0.206	3.58792049132446e-55
Lpcat3	3.86135747195991e-59	-0.132914110029293	0.2	0.32	7.4462417489275e-55
Plekha1	4.30587801542953e-59	0.108851834929404	0.21	0.112	8.30345516495431e-55
Kcnk12	5.19457821377874e-59	-0.0706419605967364	0.022	0.092	1.00172246274509e-54
Amdhd2	6.15612790483206e-59	0.0843141436310173	0.156	0.067	1.18714770516781e-54
Eef1d	7.04701488921127e-59	0.142768216073351	0.559	0.428	1.3589463512355e-54
Kcnj2	7.32416542563926e-59	0.0703024977378129	0.104	0.034	1.41239206068028e-54
H2afj	8.87213858349457e-59	0.116171573555104	0.322	0.195	1.71090320444109e-54
Tnfaip8l2	1.62266212299165e-58	-0.150668141280771	0.339	0.46	3.12914163797711e-54
Trib1	1.75874692503013e-58	0.134941500677698	0.247	0.137	3.3915675702281e-54
Plod1	2.90489030964345e-58	-0.137170322861963	0.229	0.35	5.60179047311642e-54
Lamp1	7.03082299483924e-58	0.143256849335465	0.946	0.889	1.3558239063248e-53
Ezr	7.40150197028559e-58	0.0694377024314917	0.097	0.032	1.42730563994987e-53
Sh3bgrl3	7.87783665977706e-58	0.173816734955343	0.666	0.565	1.51916202147141e-53
Itgam	1.30960334812657e-57	-0.152778790182604	0.297	0.42	2.52543909652728e-53
Tmem189	1.654545332133e-57	0.100832658659891	0.194	0.1	3.19062521848528e-53
Lgals1	2.95118352557254e-57	0.0945870506356246	0.136	0.056	5.69106231071409e-53
Pla2g7	4.71998469668592e-57	0.0727240702958052	0.1	0.034	9.10201848908914e-53
Zbtb10	6.76873672474543e-57	0.059771427684933	0.075	0.019	1.30528318999991e-52
Bex3	9.65959633979374e-57	0.084269239325956	0.145	0.062	1.86275655816582e-52
Tgfb2	1.85301970383896e-56	0.0521840003403189	0.053	0.009	3.57336319688306e-52
Pwwp2b	2.07989719536423e-56	0.0592202226111488	0.086	0.025	4.01087375154039e-52
Grap	2.17749025809903e-56	-0.102008033101411	0.083	0.18	4.19907221371817e-52
Rps6ka1	3.59767498752569e-56	-0.136936889026546	0.251	0.362	6.93775644594454e-52
Idh2	4.78589013985983e-56	-0.118686619584113	0.15	0.262	9.22911054570569e-52
Ndel1	6.44570206287806e-56	0.112009777675702	0.235	0.132	1.2429891858054e-51
Ets2	7.38116621004262e-56	0.0788928397221752	0.116	0.046	1.42338409194462e-51
Picalm	8.78744016902106e-56	-0.172988803619352	0.534	0.63	1.69456996219402e-51
H2-DMa	1.2022738210325e-55	0.13269039970956	0.504	0.364	2.31846483647907e-51
Sec11c	1.30798524315852e-55	-0.143310746587139	0.309	0.43	2.52231874290688e-51
Mlph	2.35552689390891e-55	-0.105864823353106	0.092	0.19	4.54239806221393e-51
Rps17	4.08413956217007e-55	0.141804667694831	0.699	0.578	7.87585473168876e-51
Cox8a	1.061859702665e-54	0.148023194206133	0.72	0.609	2.04769025061919e-50
Slc25a3	1.12862565217357e-54	0.136991794348333	0.622	0.494	2.17644170765151e-50
Mtss1	2.02468862585122e-54	-0.115842342935842	0.09	0.186	3.9044095460915e-50
Twf2	2.47780900317233e-54	-0.138399493588431	0.297	0.413	4.77820688171753e-50
B4galnt1	2.48871609159678e-54	0.0832437568140279	0.165	0.076	4.79924011103524e-50
Neu1	2.5733366440917e-54	0.116702111682422	0.286	0.173	4.96242238446643e-50
Lipa	6.50892529518087e-54	0.127204592253355	0.347	0.234	1.25518115392268e-49
Gdi2	7.89825299944916e-54	-0.157907258049354	0.657	0.728	1.52309910841378e-49
Ssr4	8.40833327449136e-54	0.145307099600841	0.721	0.608	1.62146298865291e-49
Pten	9.47990991497912e-54	-0.125141000526531	0.186	0.301	1.82810582800457e-49
Plk3	1.23889573975398e-53	0.104367461445124	0.194	0.1	2.38908654454158e-49
Gpr155	1.39277679365536e-53	-0.0996176801424617	0.086	0.18	2.68583076888499e-49
Ptp4a1	1.3970046189733e-53	0.0986484632584632	0.2	0.106	2.69398370722812e-49
Irf7	1.78271899428029e-53	0.0570966359436903	0.064	0.015	3.43779530857011e-49
Anp32b	2.81408683398474e-53	0.1101481410398	0.278	0.166	5.42668505065618e-49
Sdcbp	2.99059622723736e-53	0.146164696226594	0.538	0.418	5.76706576460453e-49
Fam129a	3.0451721863412e-53	0.069772272032075	0.118	0.045	5.87231004414038e-49
Igsf6	3.49712723390432e-53	0.0922487259815651	0.199	0.102	6.74386015786108e-49
Mbnl1	4.42409754191126e-53	-0.163666427808565	0.488	0.589	8.53142969982167e-49
Tmem251	1.26660865641019e-52	0.0748833538218671	0.126	0.053	2.44252813302141e-48
Cd300lf	1.4089434169692e-52	0.0565741244263904	0.084	0.026	2.7170064852834e-48
Gtf2h2	2.89631083737508e-52	-0.124975844273649	0.211	0.321	5.58524581879411e-48
Edem2	3.28835172422683e-52	-0.15070002503377	0.412	0.51	6.34125746499902e-48
Cotl1	3.84203683065046e-52	0.1420165133513	0.753	0.636	7.40898382422635e-48
Gcn1l1	4.23624188382069e-52	-0.121138193370815	0.166	0.271	8.16916884875981e-48
