gene	Arf1_WT.signed.value	aging.signed.value
Spire1	-0.128155524773746	0.00663500238775365
Spn	-0.0248616814689306	0.0460960792391631
Spns1	0.00585912263146729	0.030612121676012
Spock2	-0.174854367855382	0.00130899126890544
Spock3	-0.00239089697858961	0.0077115606166252
Spp1	39.0297956280056	12.7691495590096
Sppl3	-0.104667033577246	-0.00708216777604287
Spr	-0.0239083619748571	-0.0836949765045358
Spred1	-0.139735002598116	-0.0717028100747493
Spred2	-0.00107000798669728	0.00137927336913629
Spry2	-0.000265566790957915	0.549127121081123
Spry4	-0.000423954674124953	-0.0101113882790335
Spryd3	0.00172722861591913	0.000691709351126371
Spsb1	-0.0574797486112335	-0.00205086478396591
Spsb2	-0.00287158627735241	-0.0644425050631403
Spsb3	-0.00122377590544396	-0.0156913699407656
Sptlc1	-0.000397951580939183	0.0204491543443467
Sptlc2	0.00102152156270982	-0.00246937731536088
Sqle	-0.000124595212515675	0.0488981526145669
Sqstm1	2.77452658465281	0.206825968530051
Sra1	0.00138557985196415	-0.0108856284380316
Src	-0.0788075565727273	0.0656554719463737
Srebf1	-0.00862163308761583	0.17772936081313
Srebf2	-0.0423871716437881	2.79903682035089
Srf	-0.000359201077283801	-0.0327332733389034
Srfbp1	0.000226467999319278	-0.267103894835686
Srgap3	-0.000460461554830898	-0.000820635722749863
Srgn	14.8074203405071	2.26368429826792
Sri	0.000849335518152141	0.0471251038474574
Srm	-0.00355932325581174	-2.05930392063e-05
Srp14	-0.029738599745768	0.0137198026368071
Srp19	-0.000344401061020283	-0.0269448181584396
Srp68	-0.0344302412502296	-0.0205612088479636
Srp72	-0.0382690941170146	0.134174751151992
Srp9	0.00660544348769141	-0.0113331494854172
Srpk1	-0.0456068644389085	-0.274438004095335
Srpk2	0.034235365067902	-0.012507625336761
Srpk3	-0.160186594022892	-0.0219618867300019
Srprb	-0.000177279636794215	-0.819373726291116
Srpx2	0.000134853000312449	-9.12215831804637e-05
Srr	-0.00798367322348585	-0.0211990518836708
Srrm1	-0.0531928716742282	0.00662792510050322
Srrm2	-0.1518873607865	-0.00571024544799594
Srxn1	0.00543511473288119	1.26404729338186
Ss18	-0.320742035789623	-0.0959325127881036
Ss18l1	-0.000478348985912837	-0.0737069634812363
Ssb	-0.0981612156391365	-0.63885394893201
Ssbp1	-0.00381907567428921	-0.0493514313781851
Ssbp2	-0.000456101504387228	-0.0778271296848392
Ssbp3	-0.121934061644071	-0.156167658939415
Ssbp4	-0.0093209088500868	-0.000978842509165874
Ssh2	1.16390611051418	-0.00245707919367745
Ssh3	0.00139100549768907	0.00318515733553303
Ssna1	0.00329499148265147	0.012615972278726
Sspn	-0.00652357131317608	-0.0280739412715311
Ssr2	-0.00872858441967849	-0.165732862814116
Ssr3	-0.00135579570143902	-0.00934079047755097
Ssr4	4.71433432103005	0.0131358624409542
Ssu72	-0.00945938693005715	0.0378887521980381
Ssx2ip	-0.0052757443317668	0.2548399437284
St13	-0.132742562341489	-0.574149630932785
St14	0.264664028942763	0.960732206612748
St18	2.86404308224718e-05	0.635236481306681
St3gal1	-0.00352515105193815	0.000268108190977752
St3gal2	-0.138837003167825	-0.0217316702998962
St3gal3	0.00448846814097299	0.00122015545841864
St3gal4	-0.000465126555561844	0.0333080468211319
St3gal5	-2.08704962267422	0.000129875090464791
St3gal6	-1.34391056015124	-0.0789344936403193
St6gal1	-0.195224975722321	-0.000506342196983024
St6galnac2	-0.00251509715774802	0.0162881922946221
St6galnac4	-0.777345790593275	-0.351403791061944
St6galnac5	-0.00158607521352218	0.000572140146395952
St6galnac6	-0.00291235532854032	0.00106916410290677
St7	0.00775470072574784	0.003708749060186
St7l	-0.00124012674522723	-0.319716319082683
St8sia1	-0.000690120688458224	-0.00129593905176146
St8sia2	-0.000155552458986698	0.000176098691185545
St8sia3	0.0132337124489585	0.00114853268425199
St8sia4	-0.00328312178245846	-0.0312651801278324
St8sia6	-0.000531426156267475	7.47057190429623
Stab1	-0.443415345302057	-0.116234648564788
Stac3	4.58613325505527e-06	-0.0354183435162445
Stag1	-0.0394605666292683	-0.000606621897961861
Stag2	-0.235811214651588	-0.00257160485693946
Stag3	-0.000621025563641162	-0.0334651507554105
Stam	-0.0150147434559019	-0.0562423144963666
Stam2	-0.000539898740101439	0.00807211237181384
Stambp	-0.0278675192638788	-0.0427847308982855
Stambpl1	-0.00484761846827006	-0.0225325223883073
Stap1	-0.0284179801161562	0.00284004979792488
Star	-0.000226851779943383	-0.00024585220713241
Stard3	-0.0961599642427668	0.000353254482917929
Stard3nl	-0.000314838933104829	-0.0147867073846098
Stard4	-0.00227714129769991	0.561709246053287
Stard5	0.000964259537083941	-0.000111265279808757
Stard7	-0.00255369379944828	0.00145020973652728
Stard8	-0.0825476052665123	-2.28976838508244
Stat1	0.0119635284425328	2.42620437147728
Stat2	0.0366375465768901	3.90128184575775
Stat3	-0.00126605083443606	0.00504331027042349
Stat4	-0.000683946650793014	0.000262663394084429
Stat5a	-0.00184082281405124	0.0248434271791346
Stat5b	-0.0692521154442512	-0.0913486711921402
Stat6	-0.15731340590873	0.0549108498351827
Stau1	-0.00641238877685566	-0.0773778056268144
Stau2	0.000177206565115185	-2.7044906667081
Stbd1	-0.0141739359322777	-0.000492062164536646
Steap3	7.21574747767292e-06	0.0300013179606666
Steap4	9.36716344190696e-05	0.000787164760060054
Stim1	-0.0112277070118179	-0.0126386720645047
Stip1	-0.00209851881252783	-0.136609634575098
Stk10	-0.866013785151553	0.000839339613232372
Stk11	-0.100330442040913	-0.636116290381753
Stk11ip	0.0006207627598215	-0.000562612580398246
Stk17b	0.0101288544175623	-0.760331883990251
Stk19	-0.00088762983115137	-0.0310427115188945
Stk24	-0.0433521757093007	0.000273308068786442
Stk25	-0.0621411182393797	-0.174465372143404
Stk3	-0.0179973657702265	0.00026935607523364
Stk35	2.81106786355572e-05	-0.000986049663234534
Stk36	6.00686762982569e-07	0.00566119811743207
Stk38	-0.00467775643154507	-0.000530198886848782
Stk38l	0.0030776159320189	-0.563926945697158
Stk39	0.00661747558907101	0.0430874679169462
Stk4	-0.134981525649298	-0.000240186869777484
Stk40	-0.0247540157059689	-0.04382348180278
Stmn1	0.00250601714831919	0.0482146662556512
Stmn2	-0.00118404967214865	0.000371342759406011
Stmn3	0.0465086921215217	0.00381350034540842
Stmn4	0.0215714933524609	-0.0037086410674896
Stoml1	0.00264998406011073	-0.000802000028121346
Stoml2	-0.00502890683218001	-0.619760624539548
Ston2	-0.00939064426932328	0.00239290208862144
Strap	-0.00367096218382948	-0.00184172886809643
Strbp	-0.00123637502227788	0.017988202294142
Strn	-0.0113381192294089	-0.00467718355273018
Strn4	-0.0115136237672085	-0.528390592272034
Stt3a	-0.00410350912800679	-0.119216373670432
Stt3b	-0.00786465905439536	-0.0261266478980396
Stx12	-0.0340855633841926	-0.199335046818581
Stx16	0.0898977717030752	-0.00471292295785106
Stx17	0.0067416165949985	0.0469566816589456
Stx18	-0.00503856713049401	-0.004463646917796
Stx2	-0.064962517721361	-0.00133405534151968
Stx3	0.0518002248094077	0.000399454411027064
Stx6	0.00116856403743463	0.019567442754012
Stx7	0.0300980576166131	0.419126198870977
Stx8	0.000717702419102332	-0.0634692771085975
Stxbp1	-0.00862755248915984	-0.454763741045663
Stxbp2	0.0790145113921033	0.245870440505826
Stxbp4	-0.00224301344164186	0.00626728414067285
Stxbp5l	0.00110443037137635	0.00475068112412953
Styxl1	3.18611371612113e-06	0.00784379362426009
Sucla2	0.00115033096078894	-0.596387559674468
Suclg1	-0.0225355003569804	-0.610464209287904
Suclg2	-0.00012337694178781	-1.28308091031098e-05
Suds3	-0.00791787830859275	-0.158868669325242
Sugt1	-0.00323513726645295	-1.38414112800687
Sulf1	0.00330731312727916	0.528625759661718
Sult2b1	2.19422969750882e-05	0.0062801600574079
Sult5a1	-0.000369089416902899	-0.0343778036086828
Sumf1	-0.00261666419506964	-0.012341285820967
Sumo1	-0.000221286540743648	-0.0233351377490557
Sumo2	-0.000495316010628647	0.0687829380329075
Sumo3	0.00046708570572621	0.0236188330103339
Suox	-0.00291008657617701	-0.0144630414277464
Supv3l1	0.0034335500597551	-0.000823850251287079
Surf1	-0.00329105225338494	-0.000579327311728491
Surf2	0.0016633282802363	-0.0450453034061472
Surf4	-0.00263603643457291	-0.0121888318894434
Surf6	-0.00152911314882834	-0.00023013536425495
Susd2	0.000595478112383383	0.000596942572138499
Susd3	-11.2416991595974	-0.461864246422246
Susd4	-5.34289563059217e-10	-6.30857981310005e-05
Suv39h1	-0.000885121932370445	2.25548344941449e-05
Suv39h2	0.00103984215899225	-0.000128565440047741
Suz12	-0.00425834703570999	0.557824764645892
Sv2a	0.000549804517803724	-0.00136587748483824
Sv2b	0.000376932946401612	0.0385463736397487
Swap70	-0.0409806587989394	-0.679875492107379
Syap1	-0.00213961343636754	7.95878422378347e-05
Syce2	-0.00943524247735548	0.0276149146162154
Syf2	-0.0611261256470107	-0.0178553392045515
Syn1	0.00549798845273772	0.0144248825183434
Syn2	0.000872905729060978	0.00284988114469455
Syn3	7.40894946465862e-07	-0.0021842372195126
Sync	7.6011889830839e-06	9.65697149022824e-05
Syncrip	-0.0728212367148833	0.0509488072003181
Syne1	-0.183151553416238	0.0488802218693333
Syngr1	1.27776799169209	0.0210685568723922
Syngr2	-0.303785157852397	-0.126727393192654
Synj2	0.00676270696207887	0.000132426681714717
Synj2bp	-0.003913633117921	-0.0743179655291458
Synpr	-0.000160155772978236	-0.00124705778820401
Syp	0.0177995544271536	0.0288893461856006
Syt1	0.0221076672458662	-0.0301089873093967
Syt11	-0.04783064490277	-0.0250808768248482
Syt12	-0.00103133882176924	-0.437930133591829
Syt13	0.00255421938950121	-0.00171966237125148
Syt17	-3.38596369703941e-05	2.08092988633473e-06
Syt4	0.0661143878505308	0.0559991614465814
Syt6	-0.000173567484073201	0.000165163242925183
Syt7	0.00609217622526817	-0.00552935669613055
Sytl2	-0.000129866626204686	-0.0175292037717962
Sytl3	0.000769438416780559	-0.00301934387339775
Syvn1	-0.00471680576386209	-0.0212570552891979
Tacc1	-0.802253383931702	-0.0668578694094239
Tacc2	-0.00056326999320854	0.000289007271310892
Tacc3	-0.000424770104522935	0.01714190774063
Taf10	0.0100197929126538	0.0369737009278639
Taf11	-0.000934274429160121	-0.0788926914529824
Taf12	-0.0148193867188253	-0.399341116212591
Taf13	0.0476734097339836	-0.0784935560940012
Taf15	-0.00857920930903993	-0.000317175363237925
Taf1b	-0.000187224529368274	-0.040934276859687
Taf3	-0.00248939360574077	-0.00116291463112739
Taf5	-0.0254232850702688	-0.0628272301694242
Taf5l	0.00102734472196434	0.130280052591821
Taf6	-0.0163530293927712	-0.207396523415627
Taf6l	-0.00434085331793461	0.00871900615519513
Taf7	0.00163762943513635	-0.000958297630778216
Taf8	-0.000536543248751144	-3.54560823910536e-05
Tagap1	0.00311373496215555	0.138562172089824
Tagln	-0.0348613352075638	0.00839674408684905
Tagln3	-0.00604082989809796	2.01804344370367e-05
Tal1	-0.00807748638652265	-0.696355724025982
Taldo1	-0.049353443531139	-0.0205740816949933
Tank	0.0297898603820766	1.60698420142182
Tap1	0.00642386967759734	0.627784241740236
Tap2	-0.0249175260101303	-0.00786602573268615
Tapbp	-0.883575981352171	0.208549631797882
Tapbpl	-0.0164726704204381	-0.029534828287118
Tapt1	-0.0114125070241436	-0.0833646262099784
Tarbp2	0.00385331915395023	-0.00378607085456525
Tardbp	-0.0131867573274165	-0.161738123708468
Tas1r3	-6.19855587915229e-05	-0.00946649851551538
Tatdn1	0.0279384327691444	-0.0139014498344361
Tatdn2	-0.0170945559073585	0.000346027663934549
Tax1bp1	-0.437797526855469	-0.280420320330306
Tax1bp3	-0.0352624673814025	-0.14258163322828
Taz	-0.206195512860004	-0.00575812215418399
Tbc1d1	-0.00659305867954811	-0.0139680293070755
Tbc1d10a	-0.0131328960511926	0.0614374757859639
Tbc1d10c	-0.0148365567221799	-0.0193295367159187
Tbc1d13	-0.0412750771947028	-0.0556522070918621
Tbc1d14	-0.0539620230950888	0.0100607457187662
Tbc1d15	0.00172438547996128	6.58571210336817e-07
Tbc1d16	0.00250242277694535	-0.0283912225051363
Tbc1d17	-0.0134594825828097	-0.0141412626991846
Tbc1d19	-0.00728971652666629	-0.213105681397758
Tbc1d2	7.31599079869953e-05	0.00461074274164978
Tbc1d20	-0.027962924156561	0.0556128321422153
Tbc1d22a	0.0104361045410497	-0.00363169730718252
Tbc1d22b	-0.0096435427242612	-8.81082991605597e-05
Tbc1d23	-0.0490617636078867	0.0467384689435952
Tbc1d24	-0.025536070699522	0.0313684780828669
Tbc1d2b	-0.00952548059926023	-0.0556811458047461
Tbc1d4	-0.0744563853201139	0.0382773458603399
Tbc1d5	-0.0924817084609377	-0.516292988969076
Tbc1d7	0.00102151170482885	0.0335456231825748
Tbc1d8	-0.00381664155134983	0.992952756033217
Tbc1d8b	-0.00665940743951045	0.0416786819242961
Tbc1d9	-0.175000096586207	-0.00295723309288667
Tbc1d9b	-0.219431452250515	0.00188808715109959
Tbca	0.0505043366553504	-0.0043315645547886
Tbcb	-0.162600892446128	-0.027418854472262
Tbcc	-0.0447133854758762	0.000673158459426736
Tbcd	-0.000716178753472532	0.00371436340286969
Tbcel	0.00369596036814803	0.00159843633079309
Tbk1	0.00085464178186934	-9.01847412180476e-06
Tbkbp1	-0.0261470763018139	0.0297464621676837
Tbl1x	-0.0701271695747802	-1.85917441120128e-05
Tbl1xr1	-0.189659662114437	-0.00769677671557756
Tbl2	-0.00203710306867812	-6.86059107774053e-06
Tbl3	0.00390679141202521	0.000679690785722571
Tbp	-0.000998047993844167	0.517297604577527
Tbpl1	0.0015276690000499	-0.000761792515720162
Tbrg1	0.00393261116536687	-0.023208679956043
Tbrg4	0.01079287570966	0.000593956078556002
Tbx1	-9.98960068403118e-05	-1.16087992538447e-05
Tbx21	-0.0015544110880013	-0.00105671731540988
Tbx3	-0.00847233707885717	0.050757309258044
Tbx6	-0.00661504448536218	-0.101250257221747
Tbxas1	-1.6093304394967	-0.00896098980299417
Tcap	0.00127398971447143	-0.0221527875445495
Tcea1	-0.0349572545433812	-0.0018475677646487
Tcea2	-0.00370322167855237	-0.0134620659532646
Tcea3	-0.000553800870728985	-0.00146102419213677
Tceal1	-0.0840838904399861	-0.194005146865536
Tceal3	8.26298154497195e-05	0.019216622121061
Tceal3	8.26298154497195e-05	-0.000744632482426532
Tceal8	0.00303211393343696	0.0214148650729063
Tcerg1	-0.000781459277620635	-0.0174307042711205
Tcerg1l	-7.13454218480453e-06	-0.0062279478063859
Tcf12	-0.0483844362917503	0.00317223726795444
Tcf25	0.0246541503973797	-0.0284806311635172
Tcf3	-0.0255672828972979	-2.26858364937349e-05
Tcf4	-1.08219920493018	-0.207999369434242
Tcf7l2	-0.00447945665133708	-0.0406042727246236
Tchp	0.008186871358706	0.000432613908557017
Tcirg1	-0.311732573506799	-0.000231913029300492
Tcn2	3.5919476050996	-0.0510923396896196
Tcof1	-0.0435541804114211	0.000737990979372199
Tcp1	0.0162932645457389	0.00269303567631709
Tcp11l1	-0.000332450265224344	-0.0454751191662172
Tcp11l2	0.00277365581989406	-0.274680210485696
Tcta	0.000318525109048509	0.128173797571854
Tctn3	0.000897127129537432	0.00560150250522982
Tdg	-0.00583991396569091	0.00265853531596754
Tdgf1	-2.10924886099962e-05	-0.000699169387378293
Tdrd3	0.00173692128289483	0.000693855910002418
Tdrd7	-0.00016195195373543	0.0423504627740241
Tdrkh	-0.0238692435844959	-0.0570191330398328
Tead1	-0.000101218802874236	-0.00223240359186893
Tead2	-0.000510070737065094	-0.00119027531781186
Tead3	-0.00485695781370538	-0.00795117832861047
Tef	-0.194520595668675	2.40798646517617e-05
Telo2	0.00275832901195672	-0.000439312393896993
Tep1	0.0244572919461865	0.00197818119693345
Terf1	-0.000501006371217003	-0.0361021444772748
Terf2	-0.0116599632152962	-0.818823033589552
Terf2ip	-0.00487980548413845	-0.00176776758317081
Tert	0.000121604192801568	-0.026922093566465
Tes	-0.00995036840229357	-0.0239186616249153
Tescl	-4.78466960385719e-05	-0.0147796422139361
Tesk1	-0.00768662716696181	0.860252011820465
Tesk2	0.000325792984594991	-9.23758839349613e-05
Tex10	0.0180275153337047	0.0608249092825598
Tex11	9.36573603848578e-06	-0.000574293425115819
Tex2	-0.009642181599946	0.00140823634523488
Tex261	-0.0923944527759259	-0.528469199675761
Tex264	0.00512663261629168	-0.00472112127875185
Tex9	-0.00190001760348618	0.0226818782189208
Tfam	-0.00734745843054917	-0.0485054476122759
Tfb1m	-0.00283395997596828	-0.000349867783364446
Tfb2m	-0.00242452541256058	-9.96549959465637e-06
Tfdp1	4.45844888519633e-05	0.5948153577197
Tfdp2	-0.000230273928858693	-0.000182944705066608
Tfg	-0.0154478049390191	-0.00608655930654366
Tfpi	-0.00321914795537112	0.00269552652808394
Tfpt	0.000672299080052549	-0.0641782346493232
Tfrc	-0.0321053507365612	0.0640278567530567
Tgds	0.000443795963408389	8.06720166027938e-05
Tgfa	-0.0338033470227719	0.00194163182740995
Tgfb1	-2.09929112375728	0.000197186765522068
Tgfb2	0.00125389694378985	0.0644556984246754
Tgfbi	0.0419500106643746	2.89094996162164
Tgfbr1	-16.6909361679139	-0.623344274718418
Tgfbr2	-0.661948828621554	-0.00273219270105404
Tgfbr3	0.00172693120070393	0.088941605401733
Tgfbrap1	-0.173050000538253	-1.16569948505446
Tgif1	0.261603281605027	0.0215849290759714
Tgif2	-0.050806898382459	-0.203076999015635
Tgm1	0.00182326790778946	0.00103485436448679
Tgm2	-0.593405523318876	0.0342682275310383
Tgs1	-0.667893630924358	-0.0219307035233392
Th	0.00490428865436539	-0.00185838969918295
Thap1	0.00096775907916108	-0.0488180100510512
Thap11	-0.0246140365861889	-0.0193404825472037
Thap3	0.000132570812650745	-0.00395279564501587
Thap4	0.000437542411900808	-0.105195085635917
Thap7	-0.000386381404870718	-0.00445558639096184
Thbd	-0.0284332675217466	0.0634968488339851
Thbs1	-0.037401976605681	-0.000303082887976866
Thbs3	-3.29836898749796e-06	0.000429338752558275
Them4	-0.00489049380456582	0.000997039058415408
Thg1l	0.0019822055799571	0.000836819577828037
Thnsl1	0.00192062571159818	-0.00110498815896975
Thnsl2	8.52345601013784e-05	0.000877530946089002
Thoc1	0.00452130938419811	-0.00251829568757542
Thoc3	0.000154258407060366	-0.370170171729931
Thoc5	-4.80835917477853e-05	-0.000432340189558156
Thoc6	0.00135375196682811	-0.00324852957090411
Thra	-0.00443461940428449	3.69658818268357e-05
Thrap3	0.00457864604857229	-0.0064637089785697
Thrsp	-1.5445867617425	-0.515880986477628
Thsd1	0.00240535542980873	-0.0912507141779081
Thumpd1	0.0018421543868018	0.0103824732707819
Thumpd3	-0.0469190552810385	4.78074857782285e-06
Thy1	-0.00109864344465785	0.0439401691347247
Thyn1	0.0135002777453643	0.000490761231339007
Tia1	-0.0256624566147184	-0.167024576376723
Tial1	-0.089421334221519	1.16635327211374
Tiam1	-0.0717022108484104	-0.515626993800908
Tiam2	0.000131877706582053	0.282216250735024
Ticam1	1.92022630213076e-05	-0.00660059003597348
Tigd2	0.237345715345708	-0.0243674371314556
Timeless	0.000979207494221506	0.0164935707417256
Timm10	0.000515183473753088	-0.0960132488461463
Timm13	-0.0418401212041407	-0.0339375301852717
Timm17a	-0.0106130784224773	0.0127284648951846
Timm17b	-0.0477084194228818	-0.0316787105062251
Timm23	-0.000635252171737263	-0.0163747643187585
Timm44	-0.000115289560580428	-0.0143927099805165
Timm50	-0.00220870162925094	-0.0133058092019225
Timm8b	0.0293725922496641	-0.0567603821812845
Timm9	0.00743564512811508	0.00445557737258256
Timp2	-0.607959164484813	0.00494147407508169
Timp3	0.00436529119432169	0.0297245331725529
Tinf2	0.00218145101783433	-0.0106737838652459
Tiparp	-0.00126885551574369	0.000217368787891067
Tipin	-0.0042214545914352	0.221039497589699
Tiprl	-0.134023749054046	-0.000442432573428746
Tirap	-0.0365546360113973	-0.107715009655236
Tjap1	-0.00198359980811682	-0.123101534096561
Tjp1	-0.855427711945593	-1.24114627777247
Tjp2	-0.0430508882130484	0.00124146205367993
Tjp3	0.000131146714893544	0.0344812108120578
Tk1	4.0763672603847e-05	0.00912843568429415
Tk2	-0.195114558563019	-0.00161257351212255
Tkt	-0.00123971181745285	0.0903223518068522
Tlcd1	-0.0198420809148078	-0.019364983801922
Tle1	-0.00407733674637037	-0.00629489375194493
Tle2	-0.00106881734596161	0.00234956614624686
Tle3	-0.900105198238493	0.00634970226482078
Tle4	-0.270669854308717	-0.0385367131309551
Tle6	-3.3869042974189e-08	0.00945482906864922
Tlk1	-0.0341665805617626	0.0600381748629114
Tlk2	-0.013387431316127	-0.0642076342979804
Tln1	-0.266708053639531	-0.153840094763547
Tln2	-0.632691154473809	0.00051880767313204
Tlr1	0.0199571395917056	0.0746340136774879
Tlr2	9.80860229472673	5.9499866836902
Tlr3	-0.676357345419029	-0.511410620658941
Tlr4	-0.0418332756569854	-0.000730365138392084
Tlr6	-0.000475642015278192	0.00935053109289767
Tlr7	1.55389801698345	3.9772220166804e-06
Tm2d1	-0.00520432914916195	0.0017674859703365
Tm2d2	-0.0209692154866644	-0.427340783349511
Tm2d3	-0.0220475483129965	-0.000651031965972473
Tm4sf1	-0.0425772426538365	5.36843476803702e-08
Tm6sf1	-0.161576133293583	-1.3930200279056
Tm9sf2	-0.0845784609675857	-0.888676424678397
Tm9sf4	-0.000801488633652751	-0.00836921515519339
Tmbim1	0.0487313473905102	0.125967411744558
Tmbim4	0.00387976697904293	0.00704523660966619
Tmc3	-6.11637846193216e-06	-0.00135808925561322
Tmc6	-0.0164536550544884	0.00917682591939885
Tmc7	-0.0549233948037559	-1.25156186119107
Tmc8	-0.000572153526053826	0.000469313747687675
Tmcc2	-0.000505169492757385	0.125003242969471
Tmco3	0.00359762505352147	0.0675517883514954
Tmco4	0.00783497595716926	0.0124929408380169
Tmco6	-0.00855418332724219	-0.406909954224603
Tmed1	0.036275285032142	-0.0237181425038727
Tmed10	-0.223905294165545	-0.0138589963735245
Tmed2	0.183542259944841	-0.0371343024552245
Tmed3	-0.0424134750284517	0.000558055964344498
Tmed4	0.0130453071984506	0.00346504001019726
Tmed8	0.00520737339187726	0.0102164989169414
Tmed9	0.00362250913927424	-0.0319337132352586
Tmeff1	-0.00774894746492543	0.0414010723617538
Tmeff2	-0.00199671257596081	-0.0426603535912574
Tmem100	-0.12417121316988	0.0196025210511548
Tmem101	-0.0154922213341242	-0.0109470711281347
Tmem106a	-0.00127959141826993	0.0543698447971079
Tmem106c	-0.12304916151676	-0.0879166643847635
Tmem107	0.000602290926645159	-0.00530582563759002
Tmem108	-6.90425674537206e-06	-0.000126809395780874
Tmem109	-0.0916049098937543	-0.0304019970348898
Tmem11	0.000899985217556473	-0.0320744011265533
Tmem115	-0.000222798475798895	-0.313040215220536
Tmem116	-0.000593796815363973	0.000215328124953621
Tmem119	-31.6298655184682	-0.0678617691453361
Tmem120a	-0.00295550401495117	-0.000371425140946131
Tmem120b	0.00913272312015897	0.0386561435166656
Tmem123	-0.000631722435859132	-0.185163577345858
Tmem126a	-1.12419028014576e-05	-0.00322883170715929
Tmem126b	0.00158165514837921	0.000248184105601836
Tmem127	-0.0552073669286976	-0.103257730580426
Tmem128	-0.00368674479952899	0.00133800231209252
Tmem130	0.0117012635289022	-1.21074571432443e-07
Tmem131	-0.544955485253925	-0.0476768296049389
Tmem132a	-0.00290922813367519	0.055060744848772
Tmem135	-0.847505738412339	-1.42171779640928
Tmem138	-0.00468791152358513	-0.00118486318108273
Tmem140	-0.0149850421114514	-0.00354546598954066
Tmem141	-0.320042152768737	-0.16990469011478
Tmem143	-0.00176251812627332	-0.0128663191844555
Tmem144	-0.464178238002788	-0.934771020727207
Tmem147	0.00848137164848569	-0.849155172193063
Tmem14c	-0.0165461695476792	-0.160214889958372
Tmem154	0.00508116718343035	4.42370387299233
Tmem158	0.0061424163426318	-0.00310820929751488
Tmem159	-0.0103196265571296	-0.00560841826694341
Tmem160	-0.000361669867674742	-0.00559991437245834
Tmem161a	0.0122821159960788	-0.110383524338497
Tmem161b	0.0123123315067364	2.74817716965588e-05
Tmem164	-0.0020360388836412	-0.026702636553862
Tmem165	-0.00187296814339552	0.010166989686842
Tmem168	-0.0275365523650805	-0.0973542684098793
Tmem17	-0.000746424398496734	0.00789467910067707
Tmem175	-0.0174883855545025	-0.0315885742201207
Tmem176a	0.06326999620613	0.022358288593615
Tmem176b	0.272282494138389	-0.0829755540170216
Tmem177	-0.00390516715636539	-0.0229225927018082
Tmem18	-5.92795969665919e-05	0.0142124795442642
Tmem183a	-0.000644544859691935	0.275430846995348
Tmem184b	-0.0268036921406546	-0.00829144091850718
Tmem185b	-0.0101079517016354	-0.00261012621876987
Tmem186	-0.00344126422143868	-0.498343093384166
Tmem19	-0.000131338067951298	-0.000785455860810346
Tmem25	0.000108598591324021	-0.000212132600328899
Tmem33	-0.000170064442318227	-0.0101140558442356
Tmem37	0.0499554967961705	0.00103093997565233
Tmem38a	0.0132550582732959	0.00583955869751666
Tmem38b	0.0068338906783253	0.131316296297389
Tmem39a	0.00319985024100706	-0.012980066052192
Tmem40	-0.00125012428351509	-0.0402614070013045
Tmem41b	-0.0454555203486509	-0.00458857149085637
Tmem42	0.0077152581008465	0.282180986157255
Tmem44	-0.335189531895729	0.0033798258036049
Tmem47	-0.0211218839407555	0.0145604969308857
Tmem50a	-0.592418300795297	0.0260696300336325
Tmem50b	-0.00626704181508559	0.211629513603973
Tmem51	-0.00377579300019895	0.0533056591361885
Tmem53	-0.00145753358886778	0.00195516193502261
Tmem59	-0.621854378790552	-0.410467885767653
Tmem60	0.00351097857985768	0.0217670989614238
Tmem62	0.000246533395296687	-0.00304290092804645
Tmem63a	-0.740087111559735	-0.00894338509485266
Tmem63b	-8.8008603452158e-05	-0.000730023786134638
Tmem65	-0.00149754159312473	0.396859101765367
Tmem68	-0.0183849414052752	-0.0646712462614273
Tmem69	0.000244758903316608	-0.000310451781808832
Tmem70	-0.0225583152839422	-0.190370875609762
Tmem71	-0.00977956055611881	0.0175036448963315
Tmem79	-0.000225221099005235	0.00181497206940335
Tmem86a	-0.322304547918353	0.0273192774079435
Tmem86b	-0.00963474182483806	-0.0407601933235928
Tmem87a	-0.00856620459650794	0.00015833737211318
Tmem88	0.00115422418480774	-0.00563299590820731
Tmem9	0.00626782670973727	-0.0116410369541802
Tmem97	-0.000748566888093908	4.52571749445088e-05
Tmem98	1.45846659780273e-06	-0.00604123088249784
Tmem9b	-0.0131693452318223	0.00404163453404945
Tmlhe	-8.21061497366444e-05	-0.00206942137645122
Tmod1	0.709781824121088	-0.00132814894401266
Tmod2	-0.022947928809117	0.0260624568074862
Tmod3	-0.138306667301008	-0.00436948717293239
Tmpo	-0.038990450410761	0.0908587869328405
Tmsb4x	-1.54118639147901	-0.0202381944449324
Tmtc4	-0.00118786946504829	-0.23750847672962
Tmub1	0.00498792377638733	0.0785114679392377
Tnc	-0.000166962527322194	-0.00105609631465284
Tnf	3.048319167345	0.395636197810258
Tnfaip1	-0.0512003024837393	-0.495286033684917
Tnfaip2	0.15736692998072	0.238781369880104
Tnfaip8	-0.172718614422048	-0.00112073028296354
Tnfaip8l1	3.80339275212451e-10	-0.00306254045263108
Tnfaip8l2	-2.37571669568971	-0.720446603897287
Tnfrsf12a	-0.0109316900388305	0.0203598315260336
Tnfrsf13b	-1.69509423951008	-0.00247556513807282
Tnfrsf13c	-0.0310350929187082	0.0497947586389821
Tnfrsf14	0.000432321271194077	9.04324474036775e-05
Tnfrsf17	-1.7270865841405	-1.32070514132755
Tnfrsf18	-2.70210996355535e-05	-0.000372429932256836
